"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity","Method"
"0xf5d2c1999d4610a465f9b8bc406b0d9a7d4867465bef209d0f8492fb255430ca","17496790","1657650515","2022-07-12 18:28:35","0x2a8104c4e5e0ccaccd84e3ab0f463fbaa7498981","0xcb0e5bfa72bbb4d16ab5aa0c60601c438f04b4ad","179.024347","Swap Exact Tokens For ETH"
"0x248d33382fd70862bc9465ca48af09e6febfc071ffa159971e4213711b782e0f","17496794","1657650515","2022-07-12 18:28:35","0x960ea3e3c7fb317332d990873d354e18d7645590","0xba1bfd85432905ff4a2e7f516b56b7485dbdc5f6","2677.961909","Cast"
"0x95787a73142b6ece901654d1a6ddca8766e9f52210dc9fafeeebfc7119a2a2d6","17496822","1657650549","2022-07-12 18:29:09","0x7f90122bf0700f9e7e1f688fe926940e8839f353","0x108cd796f415e1bc04a2d239a4f778a6733fc35b","101.819024","Exchange"
"0x2fe2ad05df83ed83984e7ba37ab331a62d6d25f39642fe6387a6c1d27e28d538","17496824","1657650549","2022-07-12 18:29:09","0x641c00a822e8b671738d32a431a4fb6074e5c79d","0x05682a10a7ff570e61ffc585042f3730f726c456","1149.127606","Uniswap V3Swap"
"0x980639c5a758bd717b6301f04fec70f72d02c3e73c7323c2e1f413d6b99cf6b7","17496854","1657650627","2022-07-12 18:30:27","0x108cd796f415e1bc04a2d239a4f778a6733fc35b","0x7f90122bf0700f9e7e1f688fe926940e8839f353","198.896648","Exchange"
"0x146531c219ed05f695ff3ca3f85cb7548bac10e9b51368e8658dfba4276f2fc8","17496865","1657650627","2022-07-12 18:30:27","0x960ea3e3c7fb317332d990873d354e18d7645590","0xba1bfd85432905ff4a2e7f516b56b7485dbdc5f6","2675.578263","Cast"
"0x7e2b0a84793e31a8a18a2a58d05de562c0f13a351a2a0c559352e53b70256570","17496867","1657650627","2022-07-12 18:30:27","0x7d113099d1819767c2522e29f93d72b46ebdae7a","0xf89d7b9c864f589bbf53a82105107622b35eaa40","2000","Transfer"
"0x6f41a3198beede7768418afbca6811f4c7c14724e8b3c537707977ea14c40f3d","17496883","1657650676","2022-07-12 18:31:16","0xcb0e5bfa72bbb4d16ab5aa0c60601c438f04b4ad","0xa34d7c8e63b90f40f3bf237350119ee5a170d5a4","603.075194","-"
"0x6f41a3198beede7768418afbca6811f4c7c14724e8b3c537707977ea14c40f3d","17496883","1657650676","2022-07-12 18:31:16","0xa34d7c8e63b90f40f3bf237350119ee5a170d5a4","0xba12222222228d8ba445958a75a0704d566bf2c8","603.075194","-"
"0x6322f4664811ca60e5113a6d5b9ba610dea436e485a19434ff59c81b9d3dcbdf","17496884","1657650676","2022-07-12 18:31:16","0x960ea3e3c7fb317332d990873d354e18d7645590","0xba1bfd85432905ff4a2e7f516b56b7485dbdc5f6","2673.199555","Cast"
"0xd7ce5a97dd67995f62ce485d21fe96a3a0195143ca3091662c6f1129b4cb5f05","17496960","1657650730","2022-07-12 18:32:10","0x61a76d14884d9f1dd72af43f0f2908c89ee604a5","0xcb0e5bfa72bbb4d16ab5aa0c60601c438f04b4ad","259.719785","Swap Tokens For Exact Tokens"
"0x9dc6ff101145dfd53dffa3ab6f52869185756f5eba6970c2b20279a0cf4427e4","17496980","1657650730","2022-07-12 18:32:10","0xb5880a4abd23e80f06806c175fc3eadf2f98ea51","0xb0511b203b276a4b42fa780a394de96fd203c244","2000.786623","Transfer"
"0xe4e915399ceb03d260c610a6e7ded4783d4e5b025d17cc0869749387600b386a","17496985","1657650730","2022-07-12 18:32:10","0x960ea3e3c7fb317332d990873d354e18d7645590","0xcdc9bce10f34761ccb2d6e3c02f10d377f299bdb","28311.117248","-"
"0xe4e915399ceb03d260c610a6e7ded4783d4e5b025d17cc0869749387600b386a","17496985","1657650730","2022-07-12 18:32:10","0xcdc9bce10f34761ccb2d6e3c02f10d377f299bdb","0xe4b2dfc82977dd2dce7e8d37895a6a8f50cbb4fb","28311.117248","-"
"0x35b0986ebd6d2e69bbdf23af741a07f455bc65cb24126597a09e35d1f2c19a6e","17496986","1657650730","2022-07-12 18:32:10","0x641c00a822e8b671738d32a431a4fb6074e5c79d","0x92f35d755d60c03f085167d72248544306f1e256","2623.210529","Transfer"
"0x35b0986ebd6d2e69bbdf23af741a07f455bc65cb24126597a09e35d1f2c19a6e","17496986","1657650730","2022-07-12 18:32:10","0x92f35d755d60c03f085167d72248544306f1e256","0xfeea4d1bacb0519e8f952460a70719944fe56ee0","2623.210529","Transfer"
"0x35b0986ebd6d2e69bbdf23af741a07f455bc65cb24126597a09e35d1f2c19a6e","17496986","1657650730","2022-07-12 18:32:10","0xbea9f78090bdb9e662d8cb301a00ad09a5b756e9","0x92f35d755d60c03f085167d72248544306f1e256","2621.510564","Transfer"
"0x35b0986ebd6d2e69bbdf23af741a07f455bc65cb24126597a09e35d1f2c19a6e","17496986","1657650730","2022-07-12 18:32:10","0x92f35d755d60c03f085167d72248544306f1e256","0x960ea3e3c7fb317332d990873d354e18d7645590","2621.510564","Transfer"
"0x35b0986ebd6d2e69bbdf23af741a07f455bc65cb24126597a09e35d1f2c19a6e","17496986","1657650730","2022-07-12 18:32:10","0xcb0e5bfa72bbb4d16ab5aa0c60601c438f04b4ad","0x92f35d755d60c03f085167d72248544306f1e256","1787.658495","Transfer"
"0x35b0986ebd6d2e69bbdf23af741a07f455bc65cb24126597a09e35d1f2c19a6e","17496986","1657650730","2022-07-12 18:32:10","0x92f35d755d60c03f085167d72248544306f1e256","0x960ea3e3c7fb317332d990873d354e18d7645590","1787.658495","Transfer"
"0x8cab29e958b013b921064c248405395067571d679a54a5ef2590097184ecd93e","17496986","1657650730","2022-07-12 18:32:10","0x7f90122bf0700f9e7e1f688fe926940e8839f353","0x30df229cefa463e991e29d42db0bae2e122b2ac7","4919.666283","-"
"0x8cab29e958b013b921064c248405395067571d679a54a5ef2590097184ecd93e","17496986","1657650730","2022-07-12 18:32:10","0x30df229cefa463e991e29d42db0bae2e122b2ac7","0x5f411d7fbb10ef3032d4dcacf77c8ca8dc11ed3f","4919.666283","-"
"0x8cab29e958b013b921064c248405395067571d679a54a5ef2590097184ecd93e","17496986","1657650730","2022-07-12 18:32:10","0x5f411d7fbb10ef3032d4dcacf77c8ca8dc11ed3f","0x960ea3e3c7fb317332d990873d354e18d7645590","4919.666283","-"
"0x48846a675ab89e7d1dbccdf6adc48d8db1b5446dc49121d2c54cdc30f5e119b5","17496987","1657650730","2022-07-12 18:32:10","0xc28582d312b843f43040ff4be88538f3257d6a8f","0xcdc9bce10f34761ccb2d6e3c02f10d377f299bdb","2994.088282","-"
"0x48846a675ab89e7d1dbccdf6adc48d8db1b5446dc49121d2c54cdc30f5e119b5","17496987","1657650730","2022-07-12 18:32:10","0xcdc9bce10f34761ccb2d6e3c02f10d377f299bdb","0x960ea3e3c7fb317332d990873d354e18d7645590","2994.088282","-"
"0x48846a675ab89e7d1dbccdf6adc48d8db1b5446dc49121d2c54cdc30f5e119b5","17496987","1657650730","2022-07-12 18:32:10","0xba12222222228d8ba445958a75a0704d566bf2c8","0xcdc9bce10f34761ccb2d6e3c02f10d377f299bdb","2995.554944","-"
"0x48846a675ab89e7d1dbccdf6adc48d8db1b5446dc49121d2c54cdc30f5e119b5","17496987","1657650730","2022-07-12 18:32:10","0xcdc9bce10f34761ccb2d6e3c02f10d377f299bdb","0xc28582d312b843f43040ff4be88538f3257d6a8f","2995.554944","-"
"0xc75760e46e8f1322c107393782b2e07bf32c279a5bd54b47447bc722689b6a70","17496987","1657650730","2022-07-12 18:32:10","0xdbfbce49cab2592ac74c0618ade83020a8bec045","0x960ea3e3c7fb317332d990873d354e18d7645590","3199.2","Exchange"
"0xcf3fe05fe1a94d91f03bddb7a66c551cf467e91a00ce54e1da41b1da8fa2d5d4","17496987","1657650730","2022-07-12 18:32:10","0x2f057ce365923d9e27bd8b71bc959f61900a581a","0x960ea3e3c7fb317332d990873d354e18d7645590","2967.15","Exchange"
"0x294a1db7fd545e10eeacaadcb027712558cee3280845d9835301f8f61d11d8c7","17496990","1657650804","2022-07-12 18:33:24","0xba12222222228d8ba445958a75a0704d566bf2c8","0xa34d7c8e63b90f40f3bf237350119ee5a170d5a4","1200.943675","-"
"0x294a1db7fd545e10eeacaadcb027712558cee3280845d9835301f8f61d11d8c7","17496990","1657650804","2022-07-12 18:33:24","0xa34d7c8e63b90f40f3bf237350119ee5a170d5a4","0x641c00a822e8b671738d32a431a4fb6074e5c79d","1200.943675","-"
"0x3a912464d5888a77bb1a8615653f156daf23af770e05f482c8d4a0446b5d01fd","17496991","1657650804","2022-07-12 18:33:24","0x2f057ce365923d9e27bd8b71bc959f61900a581a","0x960ea3e3c7fb317332d990873d354e18d7645590","2966.85","Exchange"
"0x85466616d86e67742db5c00a7c0c9c7a676d7a37bdf613fab1c3fe0a13d94f48","17496991","1657650804","2022-07-12 18:33:24","0xd902afe345a1ef63db32498b01daeb589d2c7f55","0x641c00a822e8b671738d32a431a4fb6074e5c79d","130.922657","-"
"0xa1d0cb6653bd2f0d2a477b6b6d0e742f8d2dd2d5a2e229d1727c0265117e8835","17496991","1657650804","2022-07-12 18:33:24","0xc82819f72a9e77e2c0c3a69b3196478f44303cf4","0xd902afe345a1ef63db32498b01daeb589d2c7f55","137.022083","-"
"0xab2d1eed536aa13f6040f7e48bf5034ed059995f6ab0eaa88e422cae25d89722","17496994","1657650804","2022-07-12 18:33:24","0xdbfbce49cab2592ac74c0618ade83020a8bec045","0x960ea3e3c7fb317332d990873d354e18d7645590","3198.899999","Exchange"
"0x367bd0f829b1e546d659e56442570bf640791565cbf46041b002f1395895dfeb","17496994","1657650804","2022-07-12 18:33:24","0x2f057ce365923d9e27bd8b71bc959f61900a581a","0x960ea3e3c7fb317332d990873d354e18d7645590","2966.85","Exchange"
"0x72c79664559d325978d3399852d10b3af68de9663e567f73f731d9fe8d4fa566","17497006","1657650804","2022-07-12 18:33:24","0x05682a10a7ff570e61ffc585042f3730f726c456","0x93131efee501d5721737c32576238f619548edda","2000","-"
"0x72c79664559d325978d3399852d10b3af68de9663e567f73f731d9fe8d4fa566","17497006","1657650804","2022-07-12 18:33:24","0x93131efee501d5721737c32576238f619548edda","0xba12222222228d8ba445958a75a0704d566bf2c8","2000","-"
"0x2b5f12db2fa092a9a6bdc7ea3f6b31078ee688fbe082a0eb0d9e60038c0c6c07","17497018","1657650804","2022-07-12 18:33:24","0x1442097733acf0a2b5c4ab422f1c0186e95d52ba","0x00000000000b69ec332f49b7c4d2b101f93c3bed","48.425662","-"
"0x2b5f12db2fa092a9a6bdc7ea3f6b31078ee688fbe082a0eb0d9e60038c0c6c07","17497018","1657650804","2022-07-12 18:33:24","0x00000000000b69ec332f49b7c4d2b101f93c3bed","0x641c00a822e8b671738d32a431a4fb6074e5c79d","48.425662","-"
"0xfde764eba594aec85ee2000542d44792d8a1bd4c5b4e1a28c7b346a3c72012c4","17497042","1657650804","2022-07-12 18:33:24","0x641c00a822e8b671738d32a431a4fb6074e5c79d","0x68acf1fdd1c7a1e9a7388d959a0d1297b095940e","599.470654","Multicall"
"0x57dd61bf70f68ca21a1ed6b9e72c4235f8dab7a7201a91f7a5975c10ef0f6bd9","17497043","1657650804","2022-07-12 18:33:24","0xd902afe345a1ef63db32498b01daeb589d2c7f55","0x641c00a822e8b671738d32a431a4fb6074e5c79d","594.076146","-"
"0x5d087b9393981a753fed30e27c52c3ab808dba0136ef33700c6050f57a34c4ee","17497044","1657650899","2022-07-12 18:34:59","0x960ea3e3c7fb317332d990873d354e18d7645590","0x93131efee501d5721737c32576238f619548edda","10211.043464","-"
"0x5d087b9393981a753fed30e27c52c3ab808dba0136ef33700c6050f57a34c4ee","17497044","1657650899","2022-07-12 18:34:59","0x93131efee501d5721737c32576238f619548edda","0x1111111254fb6c44bac0bed2854e76f90643097d","10211.043464","-"
"0x5d087b9393981a753fed30e27c52c3ab808dba0136ef33700c6050f57a34c4ee","17497044","1657650899","2022-07-12 18:34:59","0x1111111254fb6c44bac0bed2854e76f90643097d","0x3085f25455b821eedcff10433fee6723d34c2426","10211.043464","-"
"0xf74dde97178ad0c029911fdb345eb3af0f3c2768d2220af8743984ac2fcf308d","17497049","1657650964","2022-07-12 18:36:04","0xdbfbce49cab2592ac74c0618ade83020a8bec045","0x960ea3e3c7fb317332d990873d354e18d7645590","3199.499999","Exchange"
"0xfe1d7f997dce9c9e45d604a50d67134374d0b840711042c414aa9d9c8e1963f3","17497054","1657650964","2022-07-12 18:36:04","0xba12222222228d8ba445958a75a0704d566bf2c8","0x586c5e2ba436c4071e21be8f2df78272fce7534c","2003.60649","-"
"0xfe1d7f997dce9c9e45d604a50d67134374d0b840711042c414aa9d9c8e1963f3","17497054","1657650964","2022-07-12 18:36:04","0x586c5e2ba436c4071e21be8f2df78272fce7534c","0x960ea3e3c7fb317332d990873d354e18d7645590","2003.60649","-"
"0xfe1d7f997dce9c9e45d604a50d67134374d0b840711042c414aa9d9c8e1963f3","17497054","1657650964","2022-07-12 18:36:04","0x9dd329f5411466d9e0c488ff72519ca9fef0cb40","0x586c5e2ba436c4071e21be8f2df78272fce7534c","2004.054538","-"
"0xfe1d7f997dce9c9e45d604a50d67134374d0b840711042c414aa9d9c8e1963f3","17497054","1657650964","2022-07-12 18:36:04","0x586c5e2ba436c4071e21be8f2df78272fce7534c","0xba12222222228d8ba445958a75a0704d566bf2c8","2003.60649","-"
"0xfe1d7f997dce9c9e45d604a50d67134374d0b840711042c414aa9d9c8e1963f3","17497054","1657650964","2022-07-12 18:36:04","0x586c5e2ba436c4071e21be8f2df78272fce7534c","0xe4ef74629a9da7dfd2a940c4bfba56d3b8110769","0.448048","-"
"0x7f1abf25d9a3c09c7d9839dc5369ad96f02ddbd24ac4b8081481d9bd25d8ffc3","17497055","1657650964","2022-07-12 18:36:04","0xb0511b203b276a4b42fa780a394de96fd203c244","0xf89d7b9c864f589bbf53a82105107622b35eaa40","2000.786623","Transfer"
"0xb8efb57b6735691342272034ddfa591e61e46dd12be808547a5ef1a5dafc7cbc","17497059","1657650964","2022-07-12 18:36:04","0xe4b2dfc82977dd2dce7e8d37895a6a8f50cbb4fb","0x9cae2f27bbb0d6881115800cad9bf58b0db5309a","16330.653","-"
"0xb8efb57b6735691342272034ddfa591e61e46dd12be808547a5ef1a5dafc7cbc","17497059","1657650964","2022-07-12 18:36:04","0xe4b2dfc82977dd2dce7e8d37895a6a8f50cbb4fb","0x01d3e7271c278aa3aa56eeba6a109b2c200679fa","0.326613","-"
"0xb8efb57b6735691342272034ddfa591e61e46dd12be808547a5ef1a5dafc7cbc","17497059","1657650964","2022-07-12 18:36:04","0x9cae2f27bbb0d6881115800cad9bf58b0db5309a","0xfe39097a3e1abacb756d19c149e7a3e61e24efa6","16330.652999","-"
"0xb8efb57b6735691342272034ddfa591e61e46dd12be808547a5ef1a5dafc7cbc","17497059","1657650964","2022-07-12 18:36:04","0xfe39097a3e1abacb756d19c149e7a3e61e24efa6","0xe4b2dfc82977dd2dce7e8d37895a6a8f50cbb4fb","16330.652998","-"
"0x565ea32266455da02297e3b413b698d9bf934dbd54e2fa72233952331a085034","17497067","1657650964","2022-07-12 18:36:04","0x9dd329f5411466d9e0c488ff72519ca9fef0cb40","0x586c5e2ba436c4071e21be8f2df78272fce7534c","927.078568","-"
"0x565ea32266455da02297e3b413b698d9bf934dbd54e2fa72233952331a085034","17497067","1657650964","2022-07-12 18:36:04","0x586c5e2ba436c4071e21be8f2df78272fce7534c","0x960ea3e3c7fb317332d990873d354e18d7645590","927.078568","-"
"0x457b2e6a1e7d7622491bdda799f7fbf2cf1c125f7291be63f2b059b87e490284","17497069","1657650966","2022-07-12 18:36:06","0xe4b2dfc82977dd2dce7e8d37895a6a8f50cbb4fb","0x88cbf433471a0cd8240d2a12354362988b4593e5","179.823777","-"
"0x457b2e6a1e7d7622491bdda799f7fbf2cf1c125f7291be63f2b059b87e490284","17497069","1657650966","2022-07-12 18:36:06","0xe4b2dfc82977dd2dce7e8d37895a6a8f50cbb4fb","0x01d3e7271c278aa3aa56eeba6a109b2c200679fa","0.003596","-"
"0x457b2e6a1e7d7622491bdda799f7fbf2cf1c125f7291be63f2b059b87e490284","17497069","1657650966","2022-07-12 18:36:06","0x88cbf433471a0cd8240d2a12354362988b4593e5","0x314f0a7bb5ddb4daecece9d3297e00e088713aff","179.823777","-"
"0x457b2e6a1e7d7622491bdda799f7fbf2cf1c125f7291be63f2b059b87e490284","17497069","1657650966","2022-07-12 18:36:06","0x314f0a7bb5ddb4daecece9d3297e00e088713aff","0x641c00a822e8b671738d32a431a4fb6074e5c79d","179.823777","-"
"0x6a34e76362703104c0e4330ba7390bc051044d60a8db5fe5f87e8f6389c037fd","17497134","1657651033","2022-07-12 18:37:13","0x9dd329f5411466d9e0c488ff72519ca9fef0cb40","0x586c5e2ba436c4071e21be8f2df78272fce7534c","1000.934785","-"
"0x6a34e76362703104c0e4330ba7390bc051044d60a8db5fe5f87e8f6389c037fd","17497134","1657651033","2022-07-12 18:37:13","0x586c5e2ba436c4071e21be8f2df78272fce7534c","0x960ea3e3c7fb317332d990873d354e18d7645590","1000.934785","-"
"0x50262624f01a982e7d01053f3b5b09d24eda14d45ad94f11f0b8815dedd7c4b2","17497135","1657651033","2022-07-12 18:37:13","0xe4b2dfc82977dd2dce7e8d37895a6a8f50cbb4fb","0x00000000000b69ec332f49b7c4d2b101f93c3bed","1078.559297","-"
"0x50262624f01a982e7d01053f3b5b09d24eda14d45ad94f11f0b8815dedd7c4b2","17497135","1657651033","2022-07-12 18:37:13","0xe4b2dfc82977dd2dce7e8d37895a6a8f50cbb4fb","0x01d3e7271c278aa3aa56eeba6a109b2c200679fa","0.021571","-"
"0x50262624f01a982e7d01053f3b5b09d24eda14d45ad94f11f0b8815dedd7c4b2","17497135","1657651033","2022-07-12 18:37:13","0x00000000000b69ec332f49b7c4d2b101f93c3bed","0x960ea3e3c7fb317332d990873d354e18d7645590","1078.559297","-"
"0xfff9119af325c7106c0a5537422582b50042935ed712358520d2553c7b1a195d","17497156","1657651033","2022-07-12 18:37:13","0xe4b2dfc82977dd2dce7e8d37895a6a8f50cbb4fb","0x88cbf433471a0cd8240d2a12354362988b4593e5","38.835425","-"
"0xfff9119af325c7106c0a5537422582b50042935ed712358520d2553c7b1a195d","17497156","1657651033","2022-07-12 18:37:13","0xe4b2dfc82977dd2dce7e8d37895a6a8f50cbb4fb","0x01d3e7271c278aa3aa56eeba6a109b2c200679fa","0.000776","-"
"0xfff9119af325c7106c0a5537422582b50042935ed712358520d2553c7b1a195d","17497156","1657651033","2022-07-12 18:37:13","0x88cbf433471a0cd8240d2a12354362988b4593e5","0x314f0a7bb5ddb4daecece9d3297e00e088713aff","38.835425","-"
"0xfff9119af325c7106c0a5537422582b50042935ed712358520d2553c7b1a195d","17497156","1657651033","2022-07-12 18:37:13","0x314f0a7bb5ddb4daecece9d3297e00e088713aff","0x641c00a822e8b671738d32a431a4fb6074e5c79d","38.835425","-"
"0xf9315e9234737b7cd6dfe94865cbdca5f12fda8f8a4ee882534d833db0f36469","17497165","1657651068","2022-07-12 18:37:48","0x9c0cf2725082ac208ba8d8fd3fb2702e76113b14","0x09f77e8a13de9a35a7231028187e9fd5db8a2acb","199","Create Increase Order"
"0xb6ff533488588510bd63ac30b3429e953c05d78a4363131372a25ff6c388d46a","17497276","1657651271","2022-07-12 18:41:11","0x09f77e8a13de9a35a7231028187e9fd5db8a2acb","0x9c0cf2725082ac208ba8d8fd3fb2702e76113b14","199","Cancel Increase Order"
"0x6fe28015e5eb3fc45acaec63101cb3f18d76286ed409097bf7eab5504c6a60ad","17497303","1657651354","2022-07-12 18:42:34","0x9c0cf2725082ac208ba8d8fd3fb2702e76113b14","0x3d6ba331e3d9702c5e8a8d254e5d8a285f223aba","199","Create Increase Position"
"0xaf18325595b6c6945d72856560ccb9beae275764586081451bcc51068f4d9661","17497305","1657651354","2022-07-12 18:42:34","0x3d6ba331e3d9702c5e8a8d254e5d8a285f223aba","0x489ee077994b6658eafa855c308275ead8097c4a","199","Set Prices With Bits And Execute"
"0x094ac78479ab554874c4d0de68029efcfd597886b14742a815bf830e5ba46e24","17497315","1657651377","2022-07-12 18:42:57","0x960ea3e3c7fb317332d990873d354e18d7645590","0x0bdc3dc2da74f32a5a9db1adac0b5ad15a81f78c","514.196531","-"
"0x094ac78479ab554874c4d0de68029efcfd597886b14742a815bf830e5ba46e24","17497315","1657651377","2022-07-12 18:42:57","0x0bdc3dc2da74f32a5a9db1adac0b5ad15a81f78c","0x7f90122bf0700f9e7e1f688fe926940e8839f353","514.196531","-"
"0x5f15bc3f7241659c3e7d297fb3bbbe75066eae5e766cf01d3a2efe7652504e53","17497328","1657651400","2022-07-12 18:43:20","0xaa21b6ec62911b2c24a2c831cb13f100daa3000c","0x6b2a6111c3306b1e23f0603d9207ffd195ab64e7","4000","Transfer"
"0x7e6377d1db453df22197e84c2983fcbc47684427f53121d93920be48cdb3f0d4","17497401","1657651514","2022-07-12 18:45:14","0x641c00a822e8b671738d32a431a4fb6074e5c79d","0x00000000000b69ec332f49b7c4d2b101f93c3bed","48.069588","-"
"0x7e6377d1db453df22197e84c2983fcbc47684427f53121d93920be48cdb3f0d4","17497401","1657651514","2022-07-12 18:45:14","0x00000000000b69ec332f49b7c4d2b101f93c3bed","0x1442097733acf0a2b5c4ab422f1c0186e95d52ba","48.069588","-"
"0x7c0345f4f770cac078ef53ea1e5f3cff9e18ffad92a818c1b15b47df72e0f579","17497417","1657651553","2022-07-12 18:45:53","0x6b2a6111c3306b1e23f0603d9207ffd195ab64e7","0xf89d7b9c864f589bbf53a82105107622b35eaa40","4000","Transfer"
"0x4c68f274b9416bf0c94a6e0e823ba187b57de3dfda87e8e05f5f1a7dde311c94","17497595","1657651927","2022-07-12 18:52:07","0xbd531949496b19db93acb7655ee98bc0bd8e40e3","0x00ea9e43c49663798e9e761607389012d9649808","256.352943","Transfer"
"0x805738307c1d7ee4bc20c68ddddafa32b51986afd915217256acbd88d1346ffa","17497663","1657651958","2022-07-12 18:52:38","0x00ea9e43c49663798e9e761607389012d9649808","0xcb0e5bfa72bbb4d16ab5aa0c60601c438f04b4ad","256.352943","Swap Exact Tokens For Tokens"
"0x703a4f9c2c4c11c21e024378de832dd28b363be006f151655d09b3dfabbe443e","17497687","1657651982","2022-07-12 18:53:02","0x960ea3e3c7fb317332d990873d354e18d7645590","0xdbfbce49cab2592ac74c0618ade83020a8bec045","3196.735211","Exchange"
"0xccb7c5472050745a728dd6187cbd5b4e61b0109a3197eea0c91bcf335a3ca7dd","17497688","1657651982","2022-07-12 18:53:02","0x960ea3e3c7fb317332d990873d354e18d7645590","0x88928ff265a144aef2c5e228d536d9e477a68cfc","4002.468614","Exchange"
"0x7c8aeb5ed19ae769710cba342d75674e84912ff4169bda5d4b4af8c9f7249d3f","17497757","1657652128","2022-07-12 18:55:28","0x960ea3e3c7fb317332d990873d354e18d7645590","0xdbfbce49cab2592ac74c0618ade83020a8bec045","3190.828379","Exchange"
"0x8cd0db191abfb98b169c7e95eebeaa06b4eac4abfca7ffcb22fe9b54f5be2d3a","17497759","1657652128","2022-07-12 18:55:28","0x641c00a822e8b671738d32a431a4fb6074e5c79d","0xba1bfd85432905ff4a2e7f516b56b7485dbdc5f6","2658.855865","Cast"
"0x2dde1d4d9ffb0a0adb9e12e28be3feda2a0d9e06c891072b13a9a6f673b06fc4","17497760","1657652128","2022-07-12 18:55:28","0x7f90122bf0700f9e7e1f688fe926940e8839f353","0x4051ec59b509db2465beba064a1fd1fa33da842d","1154.572677","ROOT4146650865"
"0x2dde1d4d9ffb0a0adb9e12e28be3feda2a0d9e06c891072b13a9a6f673b06fc4","17497760","1657652128","2022-07-12 18:55:28","0x4051ec59b509db2465beba064a1fd1fa33da842d","0x641c00a822e8b671738d32a431a4fb6074e5c79d","1154.572677","ROOT4146650865"
"0xae2a1a346006ff1a31c5241b6e40094e9dcf70de2a5a3bdd1588f4fd6ed67cf8","17497772","1657652128","2022-07-12 18:55:28","0x960ea3e3c7fb317332d990873d354e18d7645590","0xdbfbce49cab2592ac74c0618ade83020a8bec045","3187.231016","Exchange"
"0x0c9b90a0d7e9e251f68a3186b2a5f6384d15f8a3fa38165b79c0d907915918d7","17497778","1657652128","2022-07-12 18:55:28","0xe4b2dfc82977dd2dce7e8d37895a6a8f50cbb4fb","0x00000000000b69ec332f49b7c4d2b101f93c3bed","211.344219","-"
"0x0c9b90a0d7e9e251f68a3186b2a5f6384d15f8a3fa38165b79c0d907915918d7","17497778","1657652128","2022-07-12 18:55:28","0xe4b2dfc82977dd2dce7e8d37895a6a8f50cbb4fb","0x01d3e7271c278aa3aa56eeba6a109b2c200679fa","0.004226","-"
"0x0c9b90a0d7e9e251f68a3186b2a5f6384d15f8a3fa38165b79c0d907915918d7","17497778","1657652128","2022-07-12 18:55:28","0x00000000000b69ec332f49b7c4d2b101f93c3bed","0x641c00a822e8b671738d32a431a4fb6074e5c79d","211.344219","-"
"0x16514abf85da9b3ddd927af0d752a3c4bdc7908833eeaa104d04fbb154913f8a","17497826","1657652200","2022-07-12 18:56:40","0x489ee077994b6658eafa855c308275ead8097c4a","0x3d6ba331e3d9702c5e8a8d254e5d8a285f223aba","205.589361","Set Prices With Bits And Execute"
"0x16514abf85da9b3ddd927af0d752a3c4bdc7908833eeaa104d04fbb154913f8a","17497826","1657652200","2022-07-12 18:56:40","0x3d6ba331e3d9702c5e8a8d254e5d8a285f223aba","0x9c0cf2725082ac208ba8d8fd3fb2702e76113b14","205.589361","Set Prices With Bits And Execute"
"0x22c75999369826983a1f0f0beb8fa189a6259b33cedc9b9c50cf660fa730151a","17497900","1657652287","2022-07-12 18:58:07","0x3085f25455b821eedcff10433fee6723d34c2426","0x3d6ba331e3d9702c5e8a8d254e5d8a285f223aba","211","Create Increase Position"
"0xed11379e5723915d0b8dd78b8b41e84aa71400e022e4a1d3ed5649c8b091a9f5","17497904","1657652287","2022-07-12 18:58:07","0x3d6ba331e3d9702c5e8a8d254e5d8a285f223aba","0x489ee077994b6658eafa855c308275ead8097c4a","211","Set Prices With Bits And Execute"
"0xee9c64f3a92a2fa633f559562b8421de9c16e11567fef90b23acbfa48ddd34f8","17498033","1657652408","2022-07-12 19:00:08","0xba12222222228d8ba445958a75a0704d566bf2c8","0xce88686553686da562ce7cea497ce749da109f9f","13.064074","-"
"0x7f70098cf4b5030132633fc52c68d644f64bb3de15320b008b7cf1e0f40047b4","17498046","1657652408","2022-07-12 19:00:08","0xcb0e5bfa72bbb4d16ab5aa0c60601c438f04b4ad","0x95c9bf3f60cbc2be8e148fae82f26930bfcd1839","0.178687","Reinvest"
"0x7f70098cf4b5030132633fc52c68d644f64bb3de15320b008b7cf1e0f40047b4","17498046","1657652408","2022-07-12 19:00:08","0x95c9bf3f60cbc2be8e148fae82f26930bfcd1839","0xcb0e5bfa72bbb4d16ab5aa0c60601c438f04b4ad","0.178687","Reinvest"
"0xe0b4e34d5a596513988ad2450c6c02902f69c0bd9169ccafa33e8d109245a188","17498061","1657652446","2022-07-12 19:00:46","0x960ea3e3c7fb317332d990873d354e18d7645590","0xba1bfd85432905ff4a2e7f516b56b7485dbdc5f6","2653.454138","Cast"
"0xcb2627e3ec86e4d5536e7db23cea9a537437952cda920a7458d95f4fc30e6080","17498111","1657652446","2022-07-12 19:00:46","0x960ea3e3c7fb317332d990873d354e18d7645590","0xba1bfd85432905ff4a2e7f516b56b7485dbdc5f6","2651.12852","Cast"
